created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1592314311.0,home_bike_v1,1592316171.0,cycling,True,True,a0fe1019c882430a9385efea9eb06f5a,False,cycling,Cycling Workout,486d22af8f4b48f49835a2efafad370c,home_bike,1592314373.0,COMPLETE,America/New_York,,236098.03,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1827.0,4.0,,,,,1592314311.0,1592299911.0,,,,Robin Arzón,2020-06-16 13:31,Tuesday,early afternoon,June-20
1591278590.0,home_bike_v1,1591280449.0,cycling,True,True,6dad469fec3a4a6b8efd9421fb539b08,False,cycling,Cycling Workout,86db96dc08ab40508de33f3175c3be37,home_bike,1591278658.0,COMPLETE,America/New_York,,250323.56,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1794.0,37.0,,,,,1591278590.0,1591264190.0,,,,Ally Love,2020-06-04 13:49,Thursday,early afternoon,June-20
1590502200.0,home_bike_v1,1590504059.0,cycling,True,True,685f04378e9942368db29ad62a17adfe,False,cycling,Cycling Workout,5f85f3911ae2461da6f8a8cace80c20f,home_bike,1590502261.0,COMPLETE,America/New_York,,270526.75,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1816.0,15.0,,,,,1590502200.0,1590487800.0,,,,Alex Toussaint,2020-05-26 14:10,Tuesday,early afternoon,May-20
1590502092.0,home_bike_v1,1590502152.0,cycling,True,True,c231ff4acf6744c6a8d4176da166af5c,False,cycling,Cycling Workout,7cec8ac20db64387acd7c26a63247454,home_bike,1590502152.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,0.0,0.0,,,,,1590502092.0,1590487692.0,,,,Matt Wilpers,2020-05-26 14:08,Tuesday,early afternoon,May-20
1589045937.0,home_bike_v1,1589046236.0,stretching,False,False,2b0c8f657e8c41f4a130d769a80f6998,False,,Stretching Workout,c4a517a2067747d284c3bfa93af3bf4b,home_bike,1589045941.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,270.0,1.0,,,,,1589045937.0,1589031537.0,,,,Hannah Frankson,2020-05-09 17:38,Saturday,evening,May-20
1589045474.0,home_bike_v1,1589045774.0,cycling,True,True,d77668b89fe447deaa5941435cdb539c,True,cycling,Cycling Workout,cd61fb3acff54eff90c205c6ab3b2d5f,home_bike,1589045479.0,COMPLETE,America/New_York,,23409.87,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,271.0,0.0,,,,,1589045474.0,1589031074.0,,,,Hannah Frankson,2020-05-09 17:31,Saturday,evening,May-20
1589042473.0,home_bike_v1,1589045233.0,cycling,True,True,a8607997e3564499ba342867cd971f0b,False,cycling,Cycling Workout,f8f3bed8738246f9aea33b6900eb45d8,home_bike,1589042534.0,COMPLETE,America/New_York,,299767.5,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,2731.0,0.0,,,,,1589042473.0,1589028073.0,,,,Hannah Frankson,2020-05-09 16:41,Saturday,early afternoon,May-20
1588983425.0,home_bike_v1,1588983582.0,cycling,True,True,545bd952f0e540b1a716e1fc54358697,False,cycling,Cycling Workout,586cfcec04544b51b7bf26bc0b74bf7a,home_bike,1588983429.0,COMPLETE,America/New_York,,9933.54,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,121.0,0.0,,,,,1588983425.0,1588969025.0,,,,Tunde Oyeneyin,2020-05-09 00:17,Saturday,early morning,May-20
1588779298.0,home_bike_v1,1588779598.0,stretching,False,False,99aeeb263e134cc88c204690da261789,False,,Stretching Workout,dc44039dad26452e9b158f348c063b53,home_bike,1588779303.0,COMPLETE,America/New_York,,0.0,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,271.0,0.0,,,,,1588779298.0,1588764898.0,,,,Hannah Frankson,2020-05-06 15:34,Wednesday,early afternoon,May-20
1588777304.0,home_bike_v1,1588779163.0,cycling,True,True,a0331f15374d47b7b5df93a39e187096,False,cycling,Cycling Workout,767b975646c647fe8b265e24402e1dc0,home_bike,1588777365.0,COMPLETE,America/New_York,,202220.45,f9d3ca99fd5148dd89ecd7aa47bdb1c3,class,1831.0,0.0,,,,,1588777304.0,1588762904.0,,,,Hannah Frankson,2020-05-06 15:01,Wednesday,early afternoon,May-20
