created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,instructor_name,workout_timestamp,workout: day of week,workout: time of day,workout: month and year
1603641390.0,iPhone,1603643429.0,cycling,False,False,2985dcff98fc49b9ba83ffe3e5b1f4fd,False,,Cycling Workout,f90e782a47db4950bef1f778a415c5dc,iOS_app,1603641660.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,2038.0,2.0,,,,,1603641390.0,1603626990.0,,,,Ally Love,2020-10-25 15:56,Sunday,early afternoon,October-20
1603562751.0,iPhone,1603563081.0,strength,False,False,546fb586ac8e4189a0a582cbb49a982d,False,,Strength Workout,ad8c1cab5b464bcfb07a21d92fed517a,iOS_app,1603562781.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,323.0,4.0,,,,,1603562751.0,1603548351.0,,,,Olivia Amato,2020-10-24 18:05,Saturday,evening,October-20
1603388331.0,iPhone,1603390220.0,walking,False,False,a64d6f383b7f4b3e9ad5c8a4ba2ec1b7,False,,Walking Workout,14f0d83472d94f12ae783691683ae5bb,iOS_app,1603388420.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1942.0,5.0,,,,,1603388331.0,1603373931.0,,,,Rebecca Kennedy,2020-10-22 17:38,Thursday,evening,October-20
1603388174.0,iPhone,1603388202.0,walking,False,False,ce341914a12a48f2b0d073eaede9b7c5,False,,Walking Workout,5fc755c4d12240a7ba6c19329bb574a3,iOS_app,1603388202.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,48.0,7.0,,,,,1603388174.0,1603373773.0,,,,Rebecca Kennedy,2020-10-22 17:36,Thursday,evening,October-20
1603298124.0,iPhone,1603299503.0,walking,False,False,7e3467ab459f4ced98d20e3bc0a9510f,False,,Walking Workout,d98d967530d146dd9fbe2f16de702f49,iOS_app,1603298213.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1327.0,1.0,,,,,1603298124.0,1603283723.0,,,,Matty Maggiacomo,2020-10-21 16:35,Wednesday,early afternoon,October-20
1602942867.0,iPhone,1602944756.0,walking,False,False,3361d9276d514325a0534e83083e09a2,False,,Walking Workout,ee6a7788b6844a1793a76d3695eb077c,iOS_app,1602942956.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1978.0,2.0,,,,,1602942867.0,1602928467.0,,,,Jess Sims,2020-10-17 13:54,Saturday,early afternoon,October-20
1602942416.0,iPhone,1602944276.0,walking,False,False,fbc8564c6c894498873780d726c4f768,False,,Walking Workout,164e4b0dfac246a997d2b67597cbc741,iOS_app,1602942476.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,0.0,0.0,,,,,1602942416.0,1602928016.0,,,,Jess Sims,2020-10-17 13:46,Saturday,early afternoon,October-20
1602685293.0,iPhone,1602686582.0,walking,False,False,52870bb046584579978c7b76ea49a14f,False,,Walking Workout,6415e4e69d8f44e5896f13ae36890123,iOS_app,1602685383.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,1349.0,1.0,,,,,1602685293.0,1602670893.0,,,,Matt Wilpers,2020-10-14 14:21,Wednesday,early afternoon,October-20
1602685245.0,iPhone,1602687105.0,walking,False,False,42baa0afff8d45c69ae0c18b1dd9183f,False,,Walking Workout,1e2e71a50b6f49c2a98651dc65d4673d,iOS_app,1602685305.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,0.0,24.0,,,,,1602685245.0,1602670845.0,,,,Jess Sims,2020-10-14 14:20,Wednesday,early afternoon,October-20
1602685190.0,iPhone,1602687050.0,walking,False,False,904c2a3aa9714a2ab873690c471644f9,False,,Walking Workout,08091b32db764597a1639e3a71c96d15,iOS_app,1602685250.0,COMPLETE,America/New_York,,0.0,13ae7df2790d48fc9aac5ec797e069f1,class,0.0,24.0,,,,,1602685190.0,1602670790.0,,,,Jess Sims,2020-10-14 14:19,Wednesday,early afternoon,October-20
