,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,ride,instructor_name
51,1639853899,iPhone,1639854001.0,cycling,False,False,2cc5916b7bdc4796b797af75c5135645,False,,Cycling Workout,d080bf3035154cfb9c29d0a58be3b4b5,iOS_app,1639853959,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,87.0,11.0,,,1639853899,1639853899,,,,,Erik Jäger
52,1639853819,iPhone,1639853885.0,cycling,False,False,e4acb22545354c6397ebc1f0cb1acaff,False,,Cycling Workout,5c42cc65e60d4b6c99a3084393f2ceb2,iOS_app,1639853849,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,60.0,2.0,,,1639853819,1639853819,,,,,Christine D'Ercole
53,1639842988,iPhone,1639844688.0,cycling,False,False,16a5bedab5d54760a67a73d5384ab0e7,False,,Cycling Workout,2fc9b87faa6349eb8495f89f24bfa83a,iOS_app,1639843047,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,645.0,5.0,,,1639842988,1639842988,,,,,Benny Adami
54,1639838903,iPhone,1639839472.0,cycling,False,False,c82a2b093b6a41c1bd2b0875c0f06f20,False,,Cycling Workout,bd79e7142a414532a66e59b90f4dc9ec,iOS_app,1639838993,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,573.0,5.0,,,1639838903,1639838903,,,,,Benny Adami
55,1639817872,home_bike_plus,1639820751.0,cycling,True,True,3160c68076d2417b86acb21f150644d8,False,cycling,Cycling Workout,cfe80de0d32144d3881195de77d78a6c,home_bike,1639818051,COMPLETE,UTC,,594510.44,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,2996.0,0.0,,,1639817872,1639817872,,,,,Mayla Wedekind
56,1639761031,home_bike_plus,1639761651.0,cycling,True,True,eb7c3e1c05324e7586d95fd68ceff901,False,cycling,Cycling Workout,a908a0d40ef1476eb2de9ef0b4ab309b,home_bike,1639761032,COMPLETE,UTC,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,773.0,2.0,,,1639761031,1639761031,,,,,Mila Lazar
57,1639737059,iPhone,1639737181.0,running,False,False,23eaf0150a6449a1b9268ca9aec47e99,False,,Running Workout,4b9340d61fbb4a9383fcbd8d7c0a2dad,iOS_app,1639737149,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,120.0,0.0,,,1639737059,1639737059,,,,,Becs Gentry
58,1639736545,iPhone,1639738405.0,cycling,False,False,b7a34cbff96a464e93bb55d5974386cb,False,,Cycling Workout,5c105d6f32604cb8ac16dd8eebb3af8f,iOS_app,1639736605,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,78.0,0.0,,,1639736545,1639736545,,,,,Benny Adami
59,1639701813,iPhone,1639703073.0,cycling,False,False,e0515ce8aca54a6289f81a858400a055,False,,Cycling Workout,5a968857e2094095961afa5f506cd380,iOS_app,1639701873,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,,,,,1639701813,1639701813,,,,,Charlotte Weidenbach
60,1639693902,iPhone,1639695762.0,cycling,False,False,4ff884eee0a64f53b0b72576f67d21ec,False,,Cycling Workout,59a287f2012f4348aa4c99256e915cd0,iOS_app,1639693962,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,29.0,0.0,,,1639693902,1639693902,,,,,Leanne Hainsby
